186.0000041	80.00000283	255	255
158.1999967	81.00000277	255	255
130.4000044	82.00000271	255	255
102.6000045	83.00000265	255	255
74.80000466	84.00000259	255	255
47.000001	85.00000253	255	255
41.12499945	106.2500051	255	255
35.2500017	127.5	255	255
29.37500015	148.7499949	255	255
23.5000005	170.0000051	255	255
17.62500085	191.25	255	255
11.75000025	212.4999949	255	255
5.875000125	233.7500051	255	255
0	255	255	255
18.16666748	252.8333259	230.6666681	255
36.33333497	250.6666669	206.3333362	255
54.50000055	248.500008	182.0000044	255
72.66666993	246.3333338	157.6666725	255
90.83333552	244.1666597	133.3333406	255
109.0000011	242.0000008	109.0000011	255
124.8333335	244.1666597	124.8333335	255
140.6666735	246.3333338	140.6666735	255
156.4999983	248.500008	156.4999983	255
172.3333383	250.6666669	172.3333383	255
188.1666631	252.8333259	188.1666631	255
204.000003	255	204.000003	255
216.7500061	255	216.7500061	255
229.4999939	255	229.4999939	255
242.249997	255	242.249997	255
255	255	255	255
255	255	255	255
255	255	255	255
255	255	255	255
255	255	255	255
255	255	255	255
255	255	191.25	255
255	255	127.5	255
255	255	63.75	255
255	255	0	255
255	240.0000009	0	255
255	225.0000018	0	255
255	210.0000027	0	255
255	195.0000036	0	255
255	180.0000045	0	255
255	165.0000054	0	255
255	150.0000063	0	255
255	135.0000072	0	255
255	120.0000004	0	255
255	105.0000013	0	255
255	90.00000224	0	255
255	75.00000313	0	255
255	60.00000022	0	255
255	45.00000112	0	255
255	30.00000011	0	255
255	15.00000006	0	255
255	0	0	255
239.0625	0	0	255
223.125	0	0	255
207.1875	0	0	255
191.25	0	0	255
175.3125	0	0	255
159.375	0	0	255
143.4375	0	0	255
127.5	0	0	255
